timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1577992297106,30,get,200,OK,Thread Group 1-7,text,true,,2709,493,141,141,http://192.168.56.101/group.php,30,0,0
1577992297106,35,get,200,OK,Thread Group 1-4,text,true,,2709,493,142,142,http://192.168.56.101/group.php,35,0,0
1577992297127,18,post,200,OK,Thread Group 1-3,text,true,,2513,633,143,143,http://192.168.56.101/group.php,18,0,0
1577992297107,41,get,200,OK,Thread Group 1-2,text,true,,2709,493,143,143,http://192.168.56.101/group.php,41,0,0
1577992297053,99,post,200,OK,Thread Group 1-8,text,true,,2408,694,144,144,http://192.168.56.101/group.php,99,0,0
1577992297090,62,post,200,OK,Thread Group 1-6,text,true,,2408,694,144,144,http://192.168.56.101/group.php,62,0,0
1577992297133,20,get,200,OK,Thread Group 1-9,text,true,,2713,493,144,144,http://192.168.56.101/group.php,19,0,0
1577992297132,27,get,200,OK,Thread Group 1-10,text,true,,2713,493,144,144,http://192.168.56.101/group.php,26,0,0
1577992297082,77,get,200,OK,Thread Group 1-11,text,true,,2705,493,144,144,http://192.168.56.101/group.php,77,0,0
1577992297152,22,get,200,OK,Thread Group 1-8,text,true,,2717,493,148,148,http://192.168.56.101/group.php,21,0,0
1577992297136,38,post,200,OK,Thread Group 1-7,text,true,,2513,633,148,148,http://192.168.56.101/group.php,38,0,0
1577992297141,33,get,200,OK,Thread Group 1-4,text,true,,2717,493,148,148,http://192.168.56.101/group.php,33,0,0
1577992297015,160,post,200,OK,Thread Group 1-1,text,true,,2408,694,148,148,http://192.168.56.101/group.php,160,0,0
1577992297148,31,get,200,OK,Thread Group 1-2,text,true,,2717,493,149,149,http://192.168.56.101/group.php,31,0,0
1577992297145,35,post,200,OK,Thread Group 1-3,text,true,,2408,694,149,149,http://192.168.56.101/group.php,35,0,0
1577992297152,31,get,200,OK,Thread Group 1-6,text,true,,2720,493,149,149,http://192.168.56.101/group.php,30,0,0
1577992297159,30,post,200,OK,Thread Group 1-10,text,true,,2513,633,150,150,http://192.168.56.101/group.php,30,0,0
1577992297035,154,get,200,OK,Thread Group 1-5,text,true,,2724,493,150,150,http://192.168.56.101/group.php,154,0,0
1577992297153,42,get,200,OK,Thread Group 1-9,text,true,,2724,493,152,152,http://192.168.56.101/group.php,42,0,0
1577992297174,28,post,200,OK,Thread Group 1-7,text,true,,2408,694,152,152,http://192.168.56.101/group.php,28,0,0
1577992297180,24,post,200,OK,Thread Group 1-2,text,true,,2513,633,152,152,http://192.168.56.101/group.php,24,0,0
1577992297176,29,get,200,OK,Thread Group 1-1,text,true,,2728,493,152,152,http://192.168.56.101/group.php,29,0,0
1577992297174,35,get,200,OK,Thread Group 1-8,text,true,,2728,493,153,153,http://192.168.56.101/group.php,35,0,0
1577992297174,40,post,200,OK,Thread Group 1-4,text,true,,2513,633,154,154,http://192.168.56.101/group.php,40,0,0
1577992297189,25,get,200,OK,Thread Group 1-5,text,true,,2728,493,154,154,http://192.168.56.101/group.php,25,0,0
1577992297183,31,get,200,OK,Thread Group 1-6,text,true,,2728,493,154,154,http://192.168.56.101/group.php,31,0,0
1577992297180,46,get,200,OK,Thread Group 1-3,text,true,,2728,493,157,157,http://192.168.56.101/group.php,45,0,0
